State_x,County,State,Population,Household Income,Poverty Rate,Unemployment Rate
45,Fairfield County, South Carolina,23025,33798,24.1606949,4.634093377
45,Florence County, South Carolina,138575,42523,19.13404294,4.973480065
45,Georgetown County, South Carolina,60804,45299,18.93625419,4.073745148
45,Greenville County, South Carolina,482191,51595,13.90880377,3.207235307
45,Greenwood County, South Carolina,69881,37631,23.29960934,5.346231451
45,Hampton County, South Carolina,20296,31734,16.17067402,4.050059125
45,Horry County, South Carolina,300418,44746,17.37479112,3.874934258
45,Jasper County, South Carolina,27186,38991,23.01184433,4.943721033
45,Kershaw County, South Carolina,63090,46328,15.79172611,3.832620067
45,Lancaster County, South Carolina,83704,46852,16.9657364,4.452594858
45,Laurens County, South Carolina,66442,39848,19.60807923,4.194635923
45,Lee County, South Carolina,18189,31169,25.65286712,4.414756171
45,Lexington County, South Carolina,277702,55412,13.4838784,3.58837891
45,McCormick County, South Carolina,9806,41029,17.05078523,4.680807669
45,Marion County, South Carolina,31975,30562,25.72322127,5.204065676
45,Marlboro County, South Carolina,27702,32601,23.64811205,6.436358386
45,Newberry County, South Carolina,37750,39841,18.08741722,4.042384106
45,Oconee County, South Carolina,75375,41818,18.31641791,3.705472637
45,Orangeburg County, South Carolina,89731,34763,22.64434811,4.925833881
45,Pickens County, South Carolina,120722,43531,17.59082852,3.75490797
45,Richland County, South Carolina,401743,50899,15.33467914,4.358507802
45,Saluda County, South Carolina,20113,41458,18.71426441,3.440560831
45,Spartanburg County, South Carolina,294229,45219,16.56770747,3.651917384
45,Sumter County, South Carolina,107682,40777,19.56037221,5.555246002
45,Union County, South Carolina,27928,34953,19.56459467,4.443569178
45,Williamsburg County, South Carolina,32816,28494,27.59629449,4.104705022
45,York County, South Carolina,245606,56482,12.30344536,4.034917714
46,Aurora County, South Dakota,2732,52620,5.893118594,0.915080527
46,Beadle County, South Dakota,18155,48423,20.99697053,1.459652988
46,Bennett County, South Dakota,3445,45820,37.32946299,6.589259797
46,Bon Homme County, South Dakota,7001,48023,8.58448793,0.357091844
46,Brookings County, South Dakota,33435,52086,14.80185434,2.069687453
46,Brown County, South Dakota,38430,53073,10.60629716,1.196981525
46,Brule County, South Dakota,5312,50696,14.53313253,1.24246988
46,Buffalo County, South Dakota,2052,31293,38.98635478,5.019493177
46,Butte County, South Dakota,10268,43750,10.01168679,0.934943514
46,Campbell County, South Dakota,1553,45800,7.533805538,0.450740502
46,Charles Mix County, South Dakota,9277,43376,20.77180123,2.393014983
46,Clark County, South Dakota,3639,48563,15.19648255,1.868645232
46,Clay County, South Dakota,14029,38399,22.9738399,3.578302089
46,Codington County, South Dakota,27886,50133,10.20942408,1.606540917
46,Corson County, South Dakota,4170,32115,46.25899281,12.85371703
46,Custer County, South Dakota,8447,52891,11.17556529,2.261157808
46,Davison County, South Dakota,19824,48310,11.51634383,2.158999193
46,Day County, South Dakota,5588,40647,17.84180387,0.948460988
46,Deuel County, South Dakota,4309,54781,10.39684382,1.137154792
46,Dewey County, South Dakota,5652,40585,27.33545648,11.16418967
46,Douglas County, South Dakota,2961,51290,7.024653833,0.135089497
46,Edmunds County, South Dakota,4000,62467,9.5,1
46,Fall River County, South Dakota,6874,45750,16.22054117,1.338376491
46,Faulk County, South Dakota,2354,43529,12.19201359,0.297366185
46,Grant County, South Dakota,7195,54180,7.713690063,1.751216122
46,Gregory County, South Dakota,4217,40045,16.26748874,0.758833294
46,Haakon County, South Dakota,2073,39554,17.60733237,1.302460203
46,Hamlin County, South Dakota,5995,60169,7.489574646,1.084236864
46,Hand County, South Dakota,3311,52266,5.949864089,0.996677741
46,Hanson County, South Dakota,3390,60089,10,0.17699115
46,Harding County, South Dakota,1277,51458,12.92090838,0.704776821
46,Hughes County, South Dakota,17518,58934,8.282909008,1.255851125
46,Hutchinson County, South Dakota,7264,47356,12.94052863,2.698237885
46,Hyde County, South Dakota,1440,55000,10.69444444,1.180555556
46,Jackson County, South Dakota,3268,41510,35.70991432,6.82374541
46,Jerauld County, South Dakota,2029,51442,9.610645638,0.344997536
46,Jones County, South Dakota,767,39276,10.29986962,1.434159061
46,Kingsbury County, South Dakota,5070,54568,9.171597633,1.143984221
46,Lake County, South Dakota,12331,57239,12.98353743,2.116616657
46,Lawrence County, South Dakota,24859,48220,11.55718251,1.798141518
46,Lincoln County, South Dakota,51396,77455,3.702622772,1.062339482
46,Lyman County, South Dakota,3855,45921,21.50453956,3.372243839
46,McCook County, South Dakota,5616,58485,10.07834758,1.264245014
46,McPherson County, South Dakota,2252,41338,17.93960924,2.886323268
46,Marshall County, South Dakota,4743,55398,10.39426523,1.01201771
46,Meade County, South Dakota,26840,53069,8.766766021,0.748882265
46,Mellette County, South Dakota,2083,29471,44.98319731,3.552568411
46,Miner County, South Dakota,2299,48542,9.699869508,2.087864289
46,Minnehaha County, South Dakota,182014,55293,11.28649445,2.12346303
46,Moody County, South Dakota,6445,54383,14.50737005,3.785880528
46,Oglala Lakota County, South Dakota,14263,26330,53.43896796,8.763934656
46,Pennington County, South Dakota,107298,51084,13.42243099,2.511696397
46,Perkins County, South Dakota,3019,45855,13.24942034,2.053660152
46,Potter County, South Dakota,2306,47991,10.19080659,0.433651344
46,Roberts County, South Dakota,10294,50108,20.05051486,3.351466874
46,Sanborn County, South Dakota,2349,51167,8.471690081,1.660280971
46,Spink County, South Dakota,6539,49859,10.75087934,0.734057195
46,Stanley County, South Dakota,2964,60046,7.118758435,0.775978408
46,Sully County, South Dakota,1456,59800,4.326923077,0.343406593
46,Todd County, South Dakota,10019,30800,45.7331071,7.615530492
46,Tripp County, South Dakota,5475,41210,20.94977169,0.310502283
46,Turner County, South Dakota,8289,54707,10.09771987,1.194353963
46,Union County, South Dakota,14842,63890,6.35359116,1.441854198
46,Walworth County, South Dakota,5538,46526,10.40086674,1.75153485
46,Yankton County, South Dakota,22649,48723,13.48845424,1.50117003
46,Ziebach County, South Dakota,2818,36552,39.2476934,12.84599006
47,Anderson County, Tennessee,75545,44241,16.87338672,3.354292144
47,Bedford County, Tennessee,46331,43819,16.02167016,2.950508299
47,Benton County, Tennessee,16173,33611,22.34588512,4.5322451
47,Bledsoe County, Tennessee,14073,38535,21.6727066,3.552902722
47,Blount County, Tennessee,126192,49532,13.30749968,3.180074807
47,Bradley County, Tennessee,102860,43721,17.78242271,4.486680926
47,Campbell County, Tennessee,40008,33628,22.04809038,3.49430114
47,Cannon County, Tennessee,13855,43654,15.93648502,4.669794298
47,Carroll County, Tennessee,28417,36212,19.14698948,3.621071894
47,Carter County, Tennessee,56707,33177,23.11883894,3.096619465
47,Cheatham County, Tennessee,39575,53179,12.7883765,3.363234365
47,Chester County, Tennessee,17355,42376,16.77326419,5.070584846
47,Claiborne County, Tennessee,31701,33428,21.35894767,3.387905744
47,Clay County, Tennessee,7769,28147,24.50765864,3.024842322
47,Cocke County, Tennessee,35256,31081,25.7573179,4.410596778
47,Coffee County, Tennessee,53808,45456,15.67982456,3.200267618
47,Crockett County, Tennessee,14558,38043,17.87333425,2.946833356
47,Cumberland County, Tennessee,57895,40123,15.67492875,3.423438984
47,Davidson County, Tennessee,667885,50484,17.10444163,3.496260584
47,Decatur County, Tennessee,11703,38180,20.49901735,3.588823379
47,DeKalb County, Tennessee,19159,37640,21.67127721,2.969883606
47,Dickson County, Tennessee,50926,47137,15.7463771,2.59788713
47,Dyer County, Tennessee,37970,42833,18.21174612,3.747695549
47,Fayette County, Tennessee,39071,55972,14.77822426,4.013206726
47,Fentress County, Tennessee,17936,31714,22.89808207,3.272747547
47,Franklin County, Tennessee,41348,44837,15.47112315,3.85508368
51,Prince William County, Virginia,443630,98546,6.958276041,2.889119311
51,Pulaski County, Virginia,34417,49469,13.04878403,3.228055903
51,Rappahannock County, Virginia,7416,58026,9.182847896,1.200107875
51,Richmond County, Virginia,8868,44919,13.22733424,2.379341452
51,Roanoke County, Virginia,93655,60380,7.7625327,2.437670172
51,Rockbridge County, Virginia,22450,52478,14.58351893,2.289532294
51,Rockingham County, Virginia,78427,55029,11.33283181,2.644497431
51,Russell County, Virginia,27973,38370,16.83766489,2.674007078
51,Scott County, Virginia,22378,38017,19.46107784,3.159352936
51,Shenandoah County, Virginia,42857,50450,10.53270178,2.762675876
51,Smyth County, Virginia,31513,38906,17.38012884,3.236759433
51,Southampton County, Virginia,18291,51032,13.53124487,2.640642939
51,Spotsylvania County, Virginia,129181,79742,8.45325551,2.913741185
51,Stafford County, Virginia,139548,97528,4.930203228,2.422105655
51,Surry County, Virginia,6731,56632,11.94473332,4.21928391
51,Sussex County, Virginia,11733,37917,10.55143612,1.772777636
51,Tazewell County, Virginia,43367,38238,17.21585537,3.391980077
51,Warren County, Virginia,38807,63734,10.14507692,3.324142552
51,Washington County, Virginia,54562,43835,13.87229207,3.068069352
51,Westmoreland County, Virginia,17528,51566,11.06800548,3.040848927
51,Wise County, Virginia,40074,36352,19.62619155,3.945201377
51,Wythe County, Virginia,29171,42888,16.03304652,3.558328477
51,York County, Virginia,66919,83410,6.055081516,2.90201587
51,Alexandria city, Virginia,151473,89200,9.696777644,2.556891327
51,Bristol city, Virginia,17340,35801,20.17301038,4.106113033
51,Buena Vista city, Virginia,6610,29109,25.62783661,2.813918306
51,Charlottesville city, Virginia,45538,50727,24.49163336,2.136677061
51,Chesapeake city, Virginia,233194,69978,9.184627392,3.106855236
51,Colonial Heights city, Virginia,17554,49639,12.76632107,4.050358893
51,Covington city, Virginia,5650,34703,21.00884956,2.159292035
51,Danville city, Virginia,42360,33721,21.56515581,5.316336166
51,Emporia city, Virginia,5565,27169,31.69811321,7.960467206
51,Fairfax city, Virginia,23620,104065,5.990685859,3.103302286
51,Falls Church city, Virginia,13597,115244,2.68441568,3.162462308
51,Franklin city, Virginia,8413,38333,16.43884465,7.096160704
51,Fredericksburg city, Virginia,27853,53980,15.05762395,3.985208057
51,Galax city, Virginia,6858,31110,23.94284048,2.974628171
51,Hampton city, Virginia,136789,49890,15.05676626,4.38558656
51,Harrisonburg city, Virginia,51979,40494,28.39031147,3.039689105
51,Hopewell city, Virginia,22332,40814,20.19075766,5.095826617
51,Lexington city, Virginia,7036,34464,9.280841387,1.307561114
51,Lynchburg city, Virginia,78755,40728,21.07548727,3.463907054
51,Manassas city, Virginia,41149,74371,8.644195485,3.411990571
51,Manassas Park city, Virginia,15827,75027,8.618184116,2.464143552
51,Martinsville city, Virginia,13551,31719,23.3119327,4.398199395
51,Newport News city, Virginia,181606,50089,15.29464886,4.102838012
51,Norfolk city, Virginia,245724,45268,18.84512705,4.467614071
51,Norton city, Virginia,3978,26000,26.14379085,6.787330317
51,Petersburg city, Virginia,31997,32169,28.72456793,6.413101228
51,Poquoson city, Virginia,12068,84643,4.665230361,1.690420948
51,Portsmouth city, Virginia,96071,47050,17.58803385,5.28463324
51,Radford city, Virginia,17186,31457,32.46828814,4.212731293
51,Richmond city, Virginia,216773,41187,24.20504399,4.947110572
51,Roanoke city, Virginia,99329,39201,21.75598264,3.774325726
51,Salem city, Virginia,25290,52351,8.533017003,2.589956505
51,Staunton city, Virginia,24234,42948,14.94594372,2.479986795
51,Suffolk city, Virginia,87061,65435,11.38741802,3.619301409
51,Virginia Beach city, Virginia,449733,67719,7.987850569,2.950861956
51,Waynesboro city, Virginia,21366,45097,15.68379669,2.48525695
51,Williamsburg city, Virginia,14988,50091,16.51988257,4.036562583
51,Winchester city, Virginia,27349,46466,14.06632784,2.530257048
47,Van Buren County, Tennessee,5641,42813,18.7555398,5.123205105
47,Warren County, Tennessee,40099,36245,20.344647,3.516297165
47,Washington County, Tennessee,126044,44444,16.51010758,2.800609311
47,Wayne County, Tennessee,16842,34008,16.60135376,3.26564541
47,Weakley County, Tennessee,34024,38040,17.52292499,4.652598166
47,White County, Tennessee,26373,35989,17.67716983,4.292268608
47,Williamson County, Tennessee,205645,100140,5.128741277,1.937805441
47,Wilson County, Tennessee,125616,63426,8.968602726,2.760794803
48,Anderson County, Texas,57772,42146,13.08765492,1.538807727
48,Andrews County, Texas,17215,70121,10.57798432,2.509439442
48,Angelina County, Texas,87657,44185,19.03784067,3.656296702
48,Aransas County, Texas,24729,44851,16.67677625,3.25933115
48,Archer County, Texas,8750,62407,8.045714286,1.691428571
48,Armstrong County, Texas,1913,65000,9.252483011,0.78410873
48,Atascosa County, Texas,47710,53181,15.10794383,3.248794802
48,Austin County, Texas,29107,56681,14.30240148,2.82749854
48,Bailey County, Texas,7131,40589,18.53877437,0.967606226
48,Bandera County, Texas,21015,55434,16.22174637,1.784439686
48,Bastrop County, Texas,78286,55808,13.22075467,3.910022226
48,Baylor County, Texas,3639,34382,12.42099478,0.549601539
48,Bee County, Texas,32706,44005,15.65767749,2.024093439
48,Bell County, Texas,330859,51529,14.25531722,3.76323449
48,Bexar County, Texas,1858699,52353,16.86157899,3.293809272
48,Blanco County, Texas,10918,56573,9.571350064,2.857666239
48,Borden County, Texas,698,77569,2.578796562,0.429799427
48,Bosque County, Texas,17953,45419,14.47668913,2.768339553
48,Bowie County, Texas,93483,42683,18.36269696,3.422012558
48,Brazoria County, Texas,338419,72006,10.11999917,2.540932985
48,Brazos County, Texas,209896,41654,25.0848039,2.929069634
48,Brewster County, Texas,9188,38440,11.13408794,3.569873748
48,Briscoe County, Texas,1672,40385,14.29425837,2.811004785
48,Brooks County, Texas,7217,24913,32.67285576,5.376195095
48,Brown County, Texas,37935,43235,16.84460261,1.705548965
48,Burleson County, Texas,17417,52513,13.37199288,2.807601768
48,Burnet County, Texas,44584,54259,14.23380585,2.065763503
48,Caldwell County, Texas,39848,49533,17.60188717,2.075386469
48,Calhoun County, Texas,21805,54167,17.95001147,2.999312084
48,Callahan County, Texas,13596,40568,17.82877317,1.507796411
48,Cameron County, Texas,418785,34578,32.6680755,3.712883699
48,Camp County, Texas,12631,40045,19.17504552,2.913466867
48,Carson County, Texas,6027,64554,5.823792932,1.078480173
48,Cass County, Texas,30346,39366,18.90199697,3.8126936
48,Castro County, Texas,7875,42733,15.94920635,2.095238095
48,Chambers County, Texas,38072,70396,11.58594242,2.870876235
48,Cherokee County, Texas,51257,40769,20.62157364,2.48941608
48,Childress County, Texas,7059,37125,19.01119139,2.365774189
48,Clay County, Texas,10367,45341,15.19243754,3.154239414
48,Cochran County, Texas,2955,38625,19.25549915,3.079526227
48,Coke County, Texas,3228,41756,16.54275093,2.106567534
48,Coleman County, Texas,8476,42049,18.22793771,2.51297782
48,Collin County, Texas,886633,86188,7.066170558,2.41091861
48,Collingsworth County, Texas,3032,40257,19.19525066,2.275725594
48,Colorado County, Texas,20792,45398,13.72643324,1.490958061
48,Comal County, Texas,124234,69666,9.140814914,2.13870599
48,Comanche County, Texas,13506,39054,20.91662965,2.162002073
48,Concho County, Texas,4142,48516,7.073877354,0.507001449
48,Cooke County, Texas,38878,56269,14.72812387,3.289778281
48,Coryell County, Texas,75710,49275,11.487254,3.061682737
48,Cottle County, Texas,1560,33750,24.87179487,5.512820513
48,Crane County, Texas,4823,60133,11.40369065,1.430644827
48,Crockett County, Texas,3836,50646,22.18456726,1.303441084
48,Crosby County, Texas,5987,39026,19.65926173,4.342742609
48,Culberson County, Texas,2259,33981,23.6830456,2.257636122
48,Dallam County, Texas,7052,43897,16.00964265,2.481565513
48,Dallas County, Texas,2513054,51411,18.3460045,3.472587537
48,Dawson County, Texas,13317,42354,14.0121649,2.921078321
48,Deaf Smith County, Texas,19039,47219,16.99143863,2.316298125
48,Delta County, Texas,5226,40529,21.23995408,3.827018752
48,Denton County, Texas,754650,76678,8.561982376,2.860001325
48,DeWitt County, Texas,20660,50582,14.70474347,2.739593417
48,Dickens County, Texas,2237,42118,17.4787662,4.470272687
48,Dimmit County, Texas,10842,32204,23.09536986,5.395683453
48,Donley County, Texas,3506,40560,13.71933828,2.167712493
48,Duval County, Texas,11510,33115,23.2406603,4.587315378
48,Eastland County, Texas,18252,34434,16.73241289,1.955950033
48,Ector County, Texas,153177,58335,12.25836777,3.200219354
48,Edwards County, Texas,2028,39457,7.692307692,1.923076923
48,Ellis County, Texas,160225,64382,10.8959276,2.778592604
48,El Paso County, Texas,833592,42075,22.06415129,3.423017495
48,Erath County, Texas,40641,42492,23.37540907,2.044733151
48,Falls County, Texas,17265,38547,21.75499566,2.2589053
48,Fannin County, Texas,33757,45471,15.04280594,2.657226649
48,Fayette County, Texas,24909,51290,10.5584327,0.774820346
48,Fisher County, Texas,3847,41531,19.54769951,3.223290876
48,Floyd County, Texas,6088,43070,21.84625493,3.367279895
48,Foard County, Texas,1320,48068,6.742424242,4.166666667
48,Fort Bend County, Texas,683756,91152,8.120294374,2.735039985
48,Franklin County, Texas,10571,42652,16.63986378,2.960930849
48,Freestone County, Texas,19585,45134,15.25657391,2.267041103
48,Frio County, Texas,18542,37163,17.97540718,2.707367059
48,Gaines County, Texas,19485,58788,10.6543495,1.924557352
48,Galveston County, Texas,314485,63064,13.338633,3.616388699
48,Garza County, Texas,6614,52708,9.434532809,1.028122165
48,Gillespie County, Texas,25732,55850,10.58992694,2.770868957
48,Glasscock County, Texas,1253,62159,5.26735834,1.197126895
48,Goliad County, Texas,7463,54375,16.69569878,4.314618786
48,Gonzales County, Texas,20370,46630,16.90230731,2.984781541
48,Gray County, Texas,23028,45264,14.58659024,2.279833246
48,Grayson County, Texas,124231,50212,15.19508013,3.645627903
48,Gregg County, Texas,123283,47140,17.67072508,2.717325179
48,Grimes County, Texas,27140,47839,17.75607959,2.380250553
48,Guadalupe County, Texas,147313,64599,10.31137781,2.561892026
48,Hale County, Texas,35007,44995,19.2532922,2.882280687
48,Hall County, Texas,3162,27244,28.11511701,3.6685642
48,Hamilton County, Texas,8232,45105,14.26141885,2.137998056
48,Hansford County, Texas,5552,41335,19.74063401,1.188760807
48,Hardeman County, Texas,3952,35156,15.3340081,2.454453441
48,Hardin County, Texas,55624,54352,11.64964763,2.168128865
48,Harris County, Texas,4434257,55584,17.21722489,3.60590286
48,Harrison County, Texas,66431,46230,17.30968975,3.799430989
48,Hartley County, Texas,5966,64614,5.464297687,0.586657727
48,Haskell County, Texas,5812,41067,17.20578114,4.129387474
48,Hays County, Texas,185686,60495,15.54398285,3.253880206
48,Hemphill County, Texas,4151,67773,11.659841,2.168152252
48,Henderson County, Texas,79213,43434,18.42248116,2.874528171
48,Hidalgo County, Texas,828334,36094,32.33140255,3.631626856
48,Hill County, Texas,34901,43441,18.50090255,4.014211627
48,Hockley County, Texas,23377,50331,15.14308936,3.541942935
48,Hood County, Texas,54217,58315,11.87634875,1.388863272
48,Hopkins County, Texas,35844,45748,19.19428635,2.734069858
48,Houston County, Texas,22802,32434,21.0551706,1.815630208
48,Howard County, Texas,36423,50977,12.75567636,2.805919337
48,Hudspeth County, Texas,3481,26635,32.4906636,1.896006895
48,Hunt County, Texas,89068,45643,18.27929223,4.446041227
48,Hutchinson County, Texas,21782,50114,16.34836103,2.22201818
48,Irion County, Texas,1631,64100,11.71060699,1.59411404
48,Jack County, Texas,8866,50390,14.79810512,1.759530792
48,Jackson County, Texas,14678,56601,12.69246491,2.391333969
48,Jasper County, Texas,35640,44552,15.85297419,4.132996633
48,Jeff Davis County, Texas,2221,50174,7.744259343,2.11616389
48,Jefferson County, Texas,252993,44965,18.72344294,3.272027289
48,Jim Hogg County, Texas,5218,34769,20.85090073,6.688386355
48,Jim Wells County, Texas,41486,43321,20.41893651,2.653907342
48,Johnson County, Texas,157544,59095,11.87350835,3.025186615
48,Jones County, Texas,19944,47007,10.78519856,1.047934216
48,Karnes County, Texas,14984,46058,19.59423385,1.488254138
48,Kaufman County, Texas,111830,60179,13.5562908,3.455244568
48,Kendall County, Texas,39010,76350,6.057421174,2.22763394
48,Kenedy County, Texas,558,24000,22.75985663,0
48,Kent County, Texas,667,50625,10.7946027,1.049475262
48,Kerr County, Texas,50505,44261,16.15285615,3.690723691
48,Kimble County, Texas,4453,41263,18.66157647,3.054120817
48,King County, Texas,274,57083,3.284671533,2.554744526
48,Kinney County, Texas,3578,34398,18.2783678,5.505869201
48,Kleberg County, Texas,31877,41469,22.30448286,5.166734636
48,Knox County, Texas,3807,42188,14.07932755,2.232729183
48,Lamar County, Texas,49626,40283,19.52806996,3.151573772
48,Lamb County, Texas,13561,41401,20.37460364,2.094240838
48,Lampasas County, Texas,20357,50358,13.51377904,3.625288599
48,La Salle County, Texas,7319,40094,11.51796694,2.964885913
48,Lavaca County, Texas,19654,47753,10.15060547,1.643431363
48,Lee County, Texas,16754,54346,14.33687478,2.888862361
48,Leon County, Texas,16923,47441,15.91916327,3.267742126
48,Liberty County, Texas,78598,49655,15.83755312,3.652764701
48,Limestone County, Texas,23469,37431,21.20243726,3.932847586
48,Lipscomb County, Texas,3507,60163,10.20815512,2.851439977
48,Live Oak County, Texas,11976,50741,13.76920508,1.260855043
48,Llano County, Texas,19624,48562,13.61598043,3.042193233
48,Loving County, Texas,76,56875,15.78947368,0
48,Lubbock County, Texas,294682,46859,18.67334958,2.731418953
48,Lynn County, Texas,5723,40722,19.70994234,5.172112528
48,McCulloch County, Texas,8242,40784,18.00533851,1.880611502
48,McLennan County, Texas,243394,44246,19.17919094,2.662349935
48,McMullen County, Texas,671,57589,8.792846498,7.451564829
48,Madison County, Texas,13843,43209,11.27645742,1.321967782
48,Marion County, Texas,10191,35424,21.20498479,3.61102934
48,Martin County, Texas,5451,63992,10.47514218,1.577692167
48,Mason County, Texas,4064,38496,14.86220472,2.460629921
48,Matagorda County, Texas,36719,41253,21.45210926,2.82687437
48,Maverick County, Texas,56830,37155,24.42196023,5.222593701
48,Medina County, Texas,47920,58333,13.23038397,2.706594324
48,Menard County, Texas,2163,37917,13.03744799,3.513638465
48,Midland County, Texas,155817,71424,7.796325176,1.90800747
48,Milam County, Texas,24372,39213,15.1485311,4.03741999
48,Mills County, Texas,4871,44375,13.91911312,1.601313899
48,Mitchell County, Texas,8995,51555,7.270705948,2.145636465
48,Montague County, Texas,19384,46383,15.8171688,2.677465951
48,Montgomery County, Texas,518849,70805,10.94807931,2.633521506
48,Moore County, Texas,22186,50552,17.61471198,1.960695934
48,Morris County, Texas,12653,37902,18.30395954,5.56389789
48,Motley County, Texas,1022,35433,15.45988258,4.892367906
48,Nacogdoches County, Texas,65556,38915,22.31832327,4.135395692
48,Navarro County, Texas,48177,43388,19.54874733,4.815575897
48,Newton County, Texas,14138,36829,16.07016551,5.191681992
48,Nolan County, Texas,15017,38411,17.12725578,2.910035293
48,Nueces County, Texas,355667,51882,16.6152609,3.032330804
48,Ochiltree County, Texas,10577,50011,12.49881819,2.31634679
48,Oldham County, Texas,2069,52292,10.39149348,2.078298695
48,Orange County, Texas,83751,51443,15.03265633,3.488913565
48,Palo Pinto County, Texas,27922,42824,17.60618867,3.051357353
48,Panola County, Texas,23771,50712,14.1853519,2.094989693
48,Parker County, Texas,123601,67979,9.204618086,2.754832081
48,Parmer County, Texas,9921,48589,16.50035279,1.441386957
48,Pecos County, Texas,15826,51735,8.429167193,1.636547454
48,Polk County, Texas,46583,40864,16.54251551,3.733121525
48,Potter County, Texas,121883,40340,20.66489995,2.110220457
48,Presidio County, Texas,7144,33453,24.48208287,3.471444569
48,Rains County, Texas,11087,50405,10.58897808,2.841165329
48,Randall County, Texas,128603,62635,10.29913766,1.87087393
48,Reagan County, Texas,3625,59257,17.37931034,2.124137931
48,Real County, Texas,3348,37059,17.89127838,2.449223417
48,Red River County, Texas,12455,35016,16.21838619,2.882376556
48,Reeves County, Texas,14438,46464,11.7537055,2.853580828
48,Refugio County, Texas,7315,50145,15.36568694,3.376623377
48,Roberts County, Texas,939,72500,1.810436635,1.171458999
48,Robertson County, Texas,16537,49142,14.8757332,3.706839209
48,Rockwall County, Texas,88010,89161,6.112941711,2.791728213
48,Runnels County, Texas,10411,41339,17.32782634,1.969071175
48,Rusk County, Texas,53197,47424,14.93505273,2.428708386
48,Sabine County, Texas,10367,32500,23.00569114,2.594771872
48,San Augustine County, Texas,8556,29426,25.86489014,4.324450678
48,San Jacinto County, Texas,27172,44878,17.02855881,3.106138672
48,San Patricio County, Texas,66706,52659,14.08718856,2.469043264
48,San Saba County, Texas,5881,40718,15.81363714,1.598367625
48,Schleicher County, Texas,3171,59766,13.15042573,2.270577105
48,Scurry County, Texas,17314,55661,7.283123484,1.85399099
48,Shackelford County, Texas,3323,50285,18.32681312,2.317183268
48,Shelby County, Texas,25705,36312,22.53258121,3.917525773
48,Sherman County, Texas,3069,52969,13.45715217,0.521342457
48,Smith County, Texas,219745,48683,16.59832988,3.139548113
48,Somervell County, Texas,8673,50562,17.12210308,1.556554825
48,Starr County, Texas,63008,26682,37.20956069,5.585005079
48,Stephens County, Texas,9787,45217,20.55788291,2.503320732
48,Sterling County, Texas,1233,50156,14.92295215,0.648824006
48,Stonewall County, Texas,1233,47969,17.92376318,3.00081103
48,Sutton County, Texas,3936,54567,9.095528455,3.150406504
48,Swisher County, Texas,7639,35167,21.45568792,1.937426365
48,Tarrant County, Texas,1947529,60373,14.16661831,3.108143704
48,Taylor County, Texas,135234,47044,16.75096499,2.622861115
48,Terrell County, Texas,778,24821,24.93573265,2.313624679
48,Terry County, Texas,12724,40407,12.42533794,2.742848161
48,Throckmorton County, Texas,1520,39438,13.09210526,1.447368421
48,Titus County, Texas,32592,45026,20.41605302,3.019145803
48,Tom Green County, Texas,116264,47637,13.13132182,1.826016652
48,Travis County, Texas,1148176,64422,14.89519028,2.955383147
48,Trinity County, Texas,14360,35865,15.36211699,3.809192201
48,Tyler County, Texas,21371,45427,13.58382855,3.70595667
48,Upshur County, Texas,40295,47724,13.31927038,3.427224221
48,Upton County, Texas,3475,48220,20,1.841726619
48,Uvalde County, Texas,27055,39011,20.26982074,2.868231381
48,Val Verde County, Texas,48862,44170,20.07899799,3.421882035
48,Van Zandt County, Texas,53070,46555,15.53420011,2.62295082
48,Victoria County, Texas,90989,54697,14.46988097,2.733297432
48,Walker County, Texas,69926,40090,17.26396476,1.422932815
48,Waller County, Texas,47049,53508,16.97379328,4.299772578
48,Ward County, Texas,11396,56796,16.43559144,2.29027729
48,Washington County, Texas,34544,52718,13.44661881,2.176933766
48,Webb County, Texas,266006,38711,31.62860988,2.367615768
48,Wharton County, Texas,41377,46445,17.468642,2.697150591
48,Wheeler County, Texas,5642,51082,16.85572492,2.64090748
48,Wichita County, Texas,132148,45371,16.40736144,2.323152829
48,Wilbarger County, Texas,13061,43635,15.97121201,3.139116454
48,Willacy County, Texas,21944,28817,33.59004739,4.242617572
48,Williamson County, Texas,490619,75935,7.14301729,2.79157554
48,Wilson County, Texas,46444,68737,10.32426148,2.960554646
48,Winkler County, Texas,7723,54261,17.07885537,1.838663732
48,Wise County, Texas,62089,56396,12.23888289,3.100388152
48,Wood County, Texas,43198,47814,12.86170656,3.713134867
48,Yoakum County, Texas,8316,56655,11.97691198,4.377104377
48,Young County, Texas,18275,46978,15.09712722,1.991792066
48,Zapata County, Texas,14335,36976,33.88210673,5.259853505
48,Zavala County, Texas,12107,26639,35.08713967,4.757578261
49,Beaver County, Utah,6437,48083,11.54264409,1.646729843
49,Box Elder County, Utah,51528,55514,10.18863531,2.69756249
49,Cache County, Utah,118824,51935,14.6157342,2.211674409
49,Carbon County, Utah,20733,47793,15.08705928,3.578835673
49,Daggett County, Utah,751,75938,3.994673768,1.997336884
49,Davis County, Utah,329292,72661,7.135915844,1.78716762
49,Duchesne County, Utah,20078,61244,11.85875087,2.485307302
49,Emery County, Utah,10570,51276,11.90160833,1.807000946
49,Garfield County, Utah,5020,45221,12.88844622,2.749003984
49,Grand County, Utah,9428,43529,16.74798473,4.019940602
49,Iron County, Utah,47751,43799,21.16604888,3.698351867
49,Juab County, Utah,10507,54861,13.99067288,1.836870658
49,Kane County, Utah,7216,50517,8.896895787,2.979490022
